symbol,cpu_kseg0_start,cpu_kseg0_end,ps1_ram_start,ps1_ram_end,ra_start,ra_end,slus_file_start,slus_file_end,wa_user_start,wa_user_end,disc_lba_start,disc_lba_end,size_bytes,element_width,element_count,stride_bytes,role,producer_routine,consumer_routines,evidence_ids,confidence,notes
opponent_33_array_3,0x801792F4,0x80179897,0x001792F4,0x00179897,0x1792F4,0x179897,,,0x00ECC11C,0x00ECC6BF,17678,17678,1444,2,722,1460,sa_tec_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_33_gap_3,0x80179898,0x801798A7,0x00179898,0x001798A7,0x179898,0x1798A7,,,0x00ECC6C0,0x00ECC6CF,17678,17678,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_33_rank_candidate,0x801798A8,0x8017996F,0x001798A8,0x0017996F,0x1798A8,0x17996F,,,0x00ECC6D0,0x00ECC797,17678,17678,200,,,,rank_data_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_33_tail,0x80179970,0x801799D7,0x00179970,0x001799D7,0x179970,0x1799D7,,,0x00ECC798,0x00ECC7FF,17678,17678,104,,,,unknown_tail,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_34_record,0x801781D8,0x801799D7,0x001781D8,0x001799D7,0x1781D8,0x1799D7,,,0x00ECC800,0x00ECDFFF,17679,17681,6144,,,,current_opponent_record_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_34_array_0,0x801781D8,0x8017877B,0x001781D8,0x0017877B,0x1781D8,0x17877B,,,0x00ECC800,0x00ECCDA3,17679,17679,1444,2,722,1460,deck_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_34_gap_0,0x8017877C,0x8017878B,0x0017877C,0x0017878B,0x17877C,0x17878B,,,0x00ECCDA4,0x00ECCDB3,17679,17679,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_34_array_1,0x8017878C,0x80178D2F,0x0017878C,0x00178D2F,0x17878C,0x178D2F,,,0x00ECCDB4,0x00ECD357,17679,17680,1444,2,722,1460,sa_pow_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_34_gap_1,0x80178D30,0x80178D3F,0x00178D30,0x00178D3F,0x178D30,0x178D3F,,,0x00ECD358,0x00ECD367,17680,17680,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_34_array_2,0x80178D40,0x801792E3,0x00178D40,0x001792E3,0x178D40,0x1792E3,,,0x00ECD368,0x00ECD90B,17680,17681,1444,2,722,1460,bcd_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_34_gap_2,0x801792E4,0x801792F3,0x001792E4,0x001792F3,0x1792E4,0x1792F3,,,0x00ECD90C,0x00ECD91B,17681,17681,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_34_array_3,0x801792F4,0x80179897,0x001792F4,0x00179897,0x1792F4,0x179897,,,0x00ECD91C,0x00ECDEBF,17681,17681,1444,2,722,1460,sa_tec_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_34_gap_3,0x80179898,0x801798A7,0x00179898,0x001798A7,0x179898,0x1798A7,,,0x00ECDEC0,0x00ECDECF,17681,17681,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_34_rank_candidate,0x801798A8,0x8017996F,0x001798A8,0x0017996F,0x1798A8,0x17996F,,,0x00ECDED0,0x00ECDF97,17681,17681,200,,,,rank_data_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_34_tail,0x80179970,0x801799D7,0x00179970,0x001799D7,0x179970,0x1799D7,,,0x00ECDF98,0x00ECDFFF,17681,17681,104,,,,unknown_tail,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_35_record,0x801781D8,0x801799D7,0x001781D8,0x001799D7,0x1781D8,0x1799D7,,,0x00ECE000,0x00ECF7FF,17682,17684,6144,,,,current_opponent_record_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_35_array_0,0x801781D8,0x8017877B,0x001781D8,0x0017877B,0x1781D8,0x17877B,,,0x00ECE000,0x00ECE5A3,17682,17682,1444,2,722,1460,deck_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_35_gap_0,0x8017877C,0x8017878B,0x0017877C,0x0017878B,0x17877C,0x17878B,,,0x00ECE5A4,0x00ECE5B3,17682,17682,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_35_array_1,0x8017878C,0x80178D2F,0x0017878C,0x00178D2F,0x17878C,0x178D2F,,,0x00ECE5B4,0x00ECEB57,17682,17683,1444,2,722,1460,sa_pow_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_35_gap_1,0x80178D30,0x80178D3F,0x00178D30,0x00178D3F,0x178D30,0x178D3F,,,0x00ECEB58,0x00ECEB67,17683,17683,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_35_array_2,0x80178D40,0x801792E3,0x00178D40,0x001792E3,0x178D40,0x1792E3,,,0x00ECEB68,0x00ECF10B,17683,17684,1444,2,722,1460,bcd_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_35_gap_2,0x801792E4,0x801792F3,0x001792E4,0x001792F3,0x1792E4,0x1792F3,,,0x00ECF10C,0x00ECF11B,17684,17684,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_35_array_3,0x801792F4,0x80179897,0x001792F4,0x00179897,0x1792F4,0x179897,,,0x00ECF11C,0x00ECF6BF,17684,17684,1444,2,722,1460,sa_tec_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_35_gap_3,0x80179898,0x801798A7,0x00179898,0x001798A7,0x179898,0x1798A7,,,0x00ECF6C0,0x00ECF6CF,17684,17684,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_35_rank_candidate,0x801798A8,0x8017996F,0x001798A8,0x0017996F,0x1798A8,0x17996F,,,0x00ECF6D0,0x00ECF797,17684,17684,200,,,,rank_data_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_35_tail,0x80179970,0x801799D7,0x00179970,0x001799D7,0x179970,0x1799D7,,,0x00ECF798,0x00ECF7FF,17684,17684,104,,,,unknown_tail,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_36_record,0x801781D8,0x801799D7,0x001781D8,0x001799D7,0x1781D8,0x1799D7,,,0x00ECF800,0x00ED0FFF,17685,17687,6144,,,,current_opponent_record_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_36_array_0,0x801781D8,0x8017877B,0x001781D8,0x0017877B,0x1781D8,0x17877B,,,0x00ECF800,0x00ECFDA3,17685,17685,1444,2,722,1460,deck_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_36_gap_0,0x8017877C,0x8017878B,0x0017877C,0x0017878B,0x17877C,0x17878B,,,0x00ECFDA4,0x00ECFDB3,17685,17685,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_36_array_1,0x8017878C,0x80178D2F,0x0017878C,0x00178D2F,0x17878C,0x178D2F,,,0x00ECFDB4,0x00ED0357,17685,17686,1444,2,722,1460,sa_pow_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_36_gap_1,0x80178D30,0x80178D3F,0x00178D30,0x00178D3F,0x178D30,0x178D3F,,,0x00ED0358,0x00ED0367,17686,17686,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_36_array_2,0x80178D40,0x801792E3,0x00178D40,0x001792E3,0x178D40,0x1792E3,,,0x00ED0368,0x00ED090B,17686,17687,1444,2,722,1460,bcd_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_36_gap_2,0x801792E4,0x801792F3,0x001792E4,0x001792F3,0x1792E4,0x1792F3,,,0x00ED090C,0x00ED091B,17687,17687,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_36_array_3,0x801792F4,0x80179897,0x001792F4,0x00179897,0x1792F4,0x179897,,,0x00ED091C,0x00ED0EBF,17687,17687,1444,2,722,1460,sa_tec_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_36_gap_3,0x80179898,0x801798A7,0x00179898,0x001798A7,0x179898,0x1798A7,,,0x00ED0EC0,0x00ED0ECF,17687,17687,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_36_rank_candidate,0x801798A8,0x8017996F,0x001798A8,0x0017996F,0x1798A8,0x17996F,,,0x00ED0ED0,0x00ED0F97,17687,17687,200,,,,rank_data_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_36_tail,0x80179970,0x801799D7,0x00179970,0x001799D7,0x179970,0x1799D7,,,0x00ED0F98,0x00ED0FFF,17687,17687,104,,,,unknown_tail,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_37_record,0x801781D8,0x801799D7,0x001781D8,0x001799D7,0x1781D8,0x1799D7,,,0x00ED1000,0x00ED27FF,17688,17690,6144,,,,current_opponent_record_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_37_array_0,0x801781D8,0x8017877B,0x001781D8,0x0017877B,0x1781D8,0x17877B,,,0x00ED1000,0x00ED15A3,17688,17688,1444,2,722,1460,deck_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_37_gap_0,0x8017877C,0x8017878B,0x0017877C,0x0017878B,0x17877C,0x17878B,,,0x00ED15A4,0x00ED15B3,17688,17688,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_37_array_1,0x8017878C,0x80178D2F,0x0017878C,0x00178D2F,0x17878C,0x178D2F,,,0x00ED15B4,0x00ED1B57,17688,17689,1444,2,722,1460,sa_pow_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_37_gap_1,0x80178D30,0x80178D3F,0x00178D30,0x00178D3F,0x178D30,0x178D3F,,,0x00ED1B58,0x00ED1B67,17689,17689,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_37_array_2,0x80178D40,0x801792E3,0x00178D40,0x001792E3,0x178D40,0x1792E3,,,0x00ED1B68,0x00ED210B,17689,17690,1444,2,722,1460,bcd_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_37_gap_2,0x801792E4,0x801792F3,0x001792E4,0x001792F3,0x1792E4,0x1792F3,,,0x00ED210C,0x00ED211B,17690,17690,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_37_array_3,0x801792F4,0x80179897,0x001792F4,0x00179897,0x1792F4,0x179897,,,0x00ED211C,0x00ED26BF,17690,17690,1444,2,722,1460,sa_tec_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_37_gap_3,0x80179898,0x801798A7,0x00179898,0x001798A7,0x179898,0x1798A7,,,0x00ED26C0,0x00ED26CF,17690,17690,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_37_rank_candidate,0x801798A8,0x8017996F,0x001798A8,0x0017996F,0x1798A8,0x17996F,,,0x00ED26D0,0x00ED2797,17690,17690,200,,,,rank_data_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_37_tail,0x80179970,0x801799D7,0x00179970,0x001799D7,0x179970,0x1799D7,,,0x00ED2798,0x00ED27FF,17690,17690,104,,,,unknown_tail,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_38_record,0x801781D8,0x801799D7,0x001781D8,0x001799D7,0x1781D8,0x1799D7,,,0x00ED2800,0x00ED3FFF,17691,17693,6144,,,,current_opponent_record_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_38_array_0,0x801781D8,0x8017877B,0x001781D8,0x0017877B,0x1781D8,0x17877B,,,0x00ED2800,0x00ED2DA3,17691,17691,1444,2,722,1460,deck_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_38_gap_0,0x8017877C,0x8017878B,0x0017877C,0x0017878B,0x17877C,0x17878B,,,0x00ED2DA4,0x00ED2DB3,17691,17691,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_38_array_1,0x8017878C,0x80178D2F,0x0017878C,0x00178D2F,0x17878C,0x178D2F,,,0x00ED2DB4,0x00ED3357,17691,17692,1444,2,722,1460,sa_pow_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_38_gap_1,0x80178D30,0x80178D3F,0x00178D30,0x00178D3F,0x178D30,0x178D3F,,,0x00ED3358,0x00ED3367,17692,17692,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_38_array_2,0x80178D40,0x801792E3,0x00178D40,0x001792E3,0x178D40,0x1792E3,,,0x00ED3368,0x00ED390B,17692,17693,1444,2,722,1460,bcd_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_38_gap_2,0x801792E4,0x801792F3,0x001792E4,0x001792F3,0x1792E4,0x1792F3,,,0x00ED390C,0x00ED391B,17693,17693,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_38_array_3,0x801792F4,0x80179897,0x001792F4,0x00179897,0x1792F4,0x179897,,,0x00ED391C,0x00ED3EBF,17693,17693,1444,2,722,1460,sa_tec_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_38_gap_3,0x80179898,0x801798A7,0x00179898,0x001798A7,0x179898,0x1798A7,,,0x00ED3EC0,0x00ED3ECF,17693,17693,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_38_rank_candidate,0x801798A8,0x8017996F,0x001798A8,0x0017996F,0x1798A8,0x17996F,,,0x00ED3ED0,0x00ED3F97,17693,17693,200,,,,rank_data_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_38_tail,0x80179970,0x801799D7,0x00179970,0x001799D7,0x179970,0x1799D7,,,0x00ED3F98,0x00ED3FFF,17693,17693,104,,,,unknown_tail,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_39_record,0x801781D8,0x801799D7,0x001781D8,0x001799D7,0x1781D8,0x1799D7,,,0x00ED4000,0x00ED57FF,17694,17696,6144,,,,current_opponent_record_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_39_array_0,0x801781D8,0x8017877B,0x001781D8,0x0017877B,0x1781D8,0x17877B,,,0x00ED4000,0x00ED45A3,17694,17694,1444,2,722,1460,deck_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_39_gap_0,0x8017877C,0x8017878B,0x0017877C,0x0017878B,0x17877C,0x17878B,,,0x00ED45A4,0x00ED45B3,17694,17694,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_39_array_1,0x8017878C,0x80178D2F,0x0017878C,0x00178D2F,0x17878C,0x178D2F,,,0x00ED45B4,0x00ED4B57,17694,17695,1444,2,722,1460,sa_pow_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_39_gap_1,0x80178D30,0x80178D3F,0x00178D30,0x00178D3F,0x178D30,0x178D3F,,,0x00ED4B58,0x00ED4B67,17695,17695,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_39_array_2,0x80178D40,0x801792E3,0x00178D40,0x001792E3,0x178D40,0x1792E3,,,0x00ED4B68,0x00ED510B,17695,17696,1444,2,722,1460,bcd_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_39_gap_2,0x801792E4,0x801792F3,0x001792E4,0x001792F3,0x1792E4,0x1792F3,,,0x00ED510C,0x00ED511B,17696,17696,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_39_array_3,0x801792F4,0x80179897,0x001792F4,0x00179897,0x1792F4,0x179897,,,0x00ED511C,0x00ED56BF,17696,17696,1444,2,722,1460,sa_tec_weights_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_39_gap_3,0x80179898,0x801798A7,0x00179898,0x001798A7,0x179898,0x1798A7,,,0x00ED56C0,0x00ED56CF,17696,17696,16,,,,alignment_or_unknown,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_39_rank_candidate,0x801798A8,0x8017996F,0x001798A8,0x0017996F,0x1798A8,0x17996F,,,0x00ED56D0,0x00ED5797,17696,17696,200,,,,rank_data_lead,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
opponent_39_tail,0x80179970,0x801799D7,0x00179970,0x001799D7,0x179970,0x1799D7,,,0x00ED5798,0x00ED57FF,17696,17696,104,,,,unknown_tail,UNRESOLVED_STAGE_3,UNRESOLVED_STAGE_3,LAYOUT-001;LAYOUT-002,High-layout/Lead-semantics,"SLUS file columns are blank because this is disc data loaded into RAM, not executable-backed static data."
